"tweet_id","text","created_at"
1330542062303899661,"Air filters have become big business in the age of COVID-19 as indoor air quality becomes a major concern in places of business https://t.co/HHYvn1pL1x","2020-11-22T16:02:02.000Z"
1330541160733937665,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News via @BuzzSumo https://t.co/JYbswvNVXS","2020-11-22T15:58:27.000Z"
1330540777529860098,"@COVIDzeroCanada There is ZERO possibility of Covid Zero, just as there is zero possibility of Flu Zero or Common Cold Zero. You are advocating the total destruction of society while purporting to save it. Snowbirds say NO. Did you even notice?

https://t.co/F7sK2ywwBv","2020-11-22T15:56:56.000Z"
1330539824822898694,"https://t.co/7iXhZDZakw

@RosieBarton the root of all covid evil is government pushing to hard on the economy. Gyms are a source of self care and there is a new business model out for gym pods that use empty office space and you rent your pod for an hour and it’s just you 1\2","2020-11-22T15:53:09.000Z"
1330538823714021376,"This is disgusting behaviour and should be prohibited.  https://t.co/Budl5eS7uQ","2020-11-22T15:49:10.000Z"
1330538725428834306,"@CMOH_Alberta 🦠🇨🇦CANADIAN COVIDIOTS🇨🇦🦠

New business ventures help Canadian snowbirds circumvent a closed U.S. land border

Transport companies drive snowbirds' vehicles across the Canada-U.S. border and meet them at airports

https://t.co/331E17zjV4 
🤦🏻‍♂️","2020-11-22T15:48:47.000Z"
1330538083159334915,"Loopholes need to be closed @JustinTrudeau  @Transport_gc @CanBorder and these companies need to be fined. International flights to #COVID19 hotspots that are non-essential should be banned immediately https://t.co/lvbbDTOXk6 #COVID19Canada #travelban #stoptheplanes #cdnpoli","2020-11-22T15:46:13.000Z"
1330537230532816897,"People flouting the border closure for ~~Florida sun~~ are bad and they should feel bad. The border is closed for a reason! https://t.co/SaP0GJeMxf","2020-11-22T15:42:50.000Z"
1330537076018831360,"Canadians are dying to get into the US.

New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News https://t.co/rN3cwT4sD9","2020-11-22T15:42:13.000Z"
1330536677157208064,"Necessity is the mother of invention.  Cottage industries to provide previously enjoyed freedoms for a fee.  Thanks @JustinTrudeau.  #cdnpoli 

https://t.co/jNYQif2jvn","2020-11-22T15:40:38.000Z"
1330535142620729344,"@fordnation Why is this illegal border crossing allowed to happen??? https://t.co/RYi77qSpHx","2020-11-22T15:34:32.000Z"
1330534805784711168,"Should be OK, as long as they quarantine when they return

https://t.co/k4IjGR13lG","2020-11-22T15:33:12.000Z"
1330534667787915268,"this might be the best example of people just absolutely refusing to make even the slightest sacrifice to their lifestyle in a pandemic https://t.co/XHIlFr2Stz","2020-11-22T15:32:39.000Z"
1330534535063363595,"Transport companies drive snowbirds' vehicles across the Canada-U.S. border and meet them at airports. https://t.co/4VTyIanerf","2020-11-22T15:32:07.000Z"
1330534124399063052,"🌈☀️✈️

@PaNormandin 

https://t.co/AeIGZdHp0t","2020-11-22T15:30:30.000Z"
1330533357214715910,"🤔 I would say this is a pic of a pair of super selfish mofo’s. Pandemic travel? Yeah, it’s a hard life if they can afford an RV 🤦‍♀️ Good luck with Rona #fools New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/wKr089aBdf https://t.co/b2hPFMgyVP","2020-11-22T15:27:27.000Z"
1330532081072566276,"Purposely ruining businesses is not the answer. This cure is worse than the illness. ‘This is catastrophic’: Toronto’s second COVID-19 lockdown presents a worst-case scenario for already battered businesses https://t.co/gdfkcahZZT via @WellandTribune","2020-11-22T15:22:22.000Z"
1330531373086543874,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/F7VnIETzzV","2020-11-22T15:19:34.000Z"
1330531359186628610,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News https://t.co/tCf0GqR21y","2020-11-22T15:19:30.000Z"
1330530585098510337,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border #Canada #StayInFlorida #DontComeBack #Snowbirds https://t.co/I1BXQBm2Xd","2020-11-22T15:16:26.000Z"
1330530369758777349,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/AZN9r6OyEV","2020-11-22T15:15:34.000Z"
1330530249017229314,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/FhUslHoZDv
Fine, you go, you stay there. No govt paid bringing you home. I’m sick of these selfish old rich folks. Fuck every last one of them. Let them rot. https://t.co/b7ZxRlK84u","2020-11-22T15:15:06.000Z"
1330529281991208969,"This is taking stupid to a whole new level. —
New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/RL5k1RKVRz","2020-11-22T15:11:15.000Z"
1330528947361165316,"Companies pivoting to get Canadians south during border shut down. Crafty I'll say, but won't last long.

https://t.co/D1xktlzDOE","2020-11-22T15:09:55.000Z"
1330527899426951171,"the selfishness &amp; stupidity are just stunning. But what else would we expect from logic where ""Every commercial transaction at the border is considered essential""?Putting money first in all cases, all the time, is going to kill people, @francoislegault 

https://t.co/j4cuNXkydH","2020-11-22T15:05:45.000Z"
1330527641712160777,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News https://t.co/25ugIycsJK #COVID #travel #cdnpoli","2020-11-22T15:04:44.000Z"
1330527571423981571,"Just love Canadian ingenuity! #cleanthesilt  New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/8pJSsnIqpF","2020-11-22T15:04:27.000Z"
1330527402464841733,"There is seriously no place I would rather be in the middle of this pandemic than a trailer park in Florida....🤣😂🤣😂🤣😂🤣😂🤣

New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News https://t.co/2rrDdh8kP3","2020-11-22T15:03:47.000Z"
1330526482607685632,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/cy7aaRpPyy.  This BS the border is closed that means the border is closed.  Border services should not allow to take place. https://t.co/drqG9beDcX","2020-11-22T15:00:08.000Z"
1330526017665064960,"https://t.co/p9waAUHoTu","2020-11-22T14:58:17.000Z"
1330523984937541632,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/akuodYSjeK","2020-11-22T14:50:12.000Z"
1330523798269935616,"*Clever pun naming products exist*
Most ""effected""? This crazy chick.

https://t.co/asDOaFhuMx

What a way to hurt a business cause of Covid.

And I'm sure as hell this ain't over, cause apologizing is never enough. https://t.co/MpLmVyDwsm","2020-11-22T14:49:28.000Z"
1330523738799009792,"@jddneary Agreed, but then the question is how to stop them?

https://t.co/Zo9GrBoLX2

Did you see this? Look at the way these businesses are running","2020-11-22T14:49:13.000Z"
1330523674361749504,"Despite Canada's advisory not to travel abroad, many snowbirds are determined to die south this winter... https://t.co/eWgKjigZMe","2020-11-22T14:48:58.000Z"
1330523518921035787,"Darwin awards potential winners

https://t.co/Rc13o6hvzI","2020-11-22T14:48:21.000Z"
1330522291193647107,"This sounds like a US border crossing deception scheme. A Quebec biz brings trailer park RVs into the US under covid commercial exception for owners, knowing it’s not commercial, so Canadians can drive them to trailer parks in Florida to live in the US. https://t.co/KeTl7FoitU","2020-11-22T14:43:28.000Z"
1330522022380773378,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border via ⁦@sophiaharrisCBC⁩
https://t.co/q0E96clSh1 https://t.co/tscpCGLydl","2020-11-22T14:42:24.000Z"
1330520473562730499,"If you want to be disappointed in our Province, search ""...covid business response,"" for Canada and then for Ontario.","2020-11-22T14:36:15.000Z"
1330520332059381761,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/Fj9QvOC34N","2020-11-22T14:35:41.000Z"
1330520170515804162,"""The Ontario government has commited $2.2 million to provide small businesses with free, tailored financial advice &amp; online training to help them make informed financial decisions during these unprecedented economic circumstances due to COVID-19."" https://t.co/Z2l0Taf6GT #onpoli","2020-11-22T14:35:03.000Z"
1330519707624075265,"Profiting from a pandemic

New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/vdpVYXxZMr https://t.co/ZdqaJASooa","2020-11-22T14:33:12.000Z"
1330517297153372165,"Signs that you have too much free $ when you can drop a few thousand just to move a vehicle to circumnavigate the COVID19 rules
https://t.co/iZlIreeSSR https://t.co/ogUT3Y2Hvh","2020-11-22T14:23:38.000Z"
1330517129515458561,"https://t.co/PquSt1WuNH: New business ventures help Canadian snowbirds circumvent a closed U.S. land border.
https://t.co/uKleUPCW1K
@DHSgov What difference does it make? Flying or driving? Bottom line is ""Is is essential that you be in the USA? 
via @GoogleNews","2020-11-22T14:22:58.000Z"
1330516872022908936,"Having a bit of money does not mean you have common sense....
https://t.co/yyqtyXrW4C","2020-11-22T14:21:56.000Z"
1330516457478873093,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/FOsknKkPeH","2020-11-22T14:20:17.000Z"
1330516254730358786,"Wow: “Although Canadians can't drive to the U.S. due to the land border closure, they can fly to the country. But that still creates a problem for snowbirds who want to take their vehicles down south.”

Enter capitalism. https://t.co/FqcSCn8uXR","2020-11-22T14:19:29.000Z"
1330514980853182475,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News 
@JustinTrudeau this needs to be made illegal immediately! Lock downs won't work if you don't fix these exceptions. 
https://t.co/QSn58dx0Dt","2020-11-22T14:14:25.000Z"
1330514972347150338,"Snow is flying today! So are snowbirds! Here's how.

https://t.co/nmyTz9poub","2020-11-22T14:14:23.000Z"
1330514507437731840,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border.
https://t.co/yRYL3y7tt1","2020-11-22T14:12:32.000Z"
1330512691279093763,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/7Qi9DjEBf1 https://t.co/2JjDhnpYEP","2020-11-22T14:05:19.000Z"
1330512309697933312,"@_ShunnGunn @Scummmbunnny @doinkpatrol Straight up. And it’s flu season. Never occurs to people that maybe the healthcare business deems cases covid so they can get relief money? Cause you know healthcare is free... in Canada...","2020-11-22T14:03:49.000Z"
1330512304396529665,"“It was great to — from the plane — see our RV down there, just waiting for us

New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/8Opj4r9h4w","2020-11-22T14:03:47.000Z"
1330511722394898441,"There's always a loophole. Does the @CBSANOR record the number of Canadians doing this? @BillBlair @CPHO_Canada @JustinTrudeau https://t.co/RfHDP3CLkA","2020-11-22T14:01:28.000Z"
1330511489732648962,"Despite Canada's advisory not to travel abroad, many snowbirds are determined to head south this winter. https://t.co/RbyjkDCX77","2020-11-22T14:00:33.000Z"
1330505255583436802,"Don't come back, you ignorant, selfish parasites. #snowturds
https://t.co/cjHvCq4Igu","2020-11-22T13:35:47.000Z"
1330504900787232768,"There a sad sack. There is always people trying to circumvent the system.  Don't let them back.

https://t.co/S0BZ1KA3yH: New business ventures help Canadian snowbirds circumvent a closed U.S. land border.
https://t.co/GtOGULuk3H

via @GoogleNews","2020-11-22T13:34:22.000Z"
1330503150130880515,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/urOvA6n00b https://t.co/jCc4Qq7Uci","2020-11-22T13:27:25.000Z"
1330502027869384706,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News https://t.co/0RPfLOmbZO 
these loopholes need to stop
this is non-essential travel
@theJagmeetSingh @JustinTrudeau @BrianMasseMP","2020-11-22T13:22:57.000Z"
1330500211089825793,"I mean, yeah, I HATE winter. That's no secret to friends, family, coworkers and followers But I don't hate it enough to pay to have an RV shipped to a U.S. airport and pay for a flight to said U.S. airport so I can drive it to COVID-19 hot-spot Florida. 
https://t.co/fO9OxUFk73","2020-11-22T13:15:44.000Z"
1330499174207533060,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/cFYqLTqMQM https://t.co/OYFOohpq0X","2020-11-22T13:11:37.000Z"
1330498877716393987,"Majority of travellers entering Canada during COVID-19 given OK to not quarantine https://t.co/Do9R8qTMW8","2020-11-22T13:10:26.000Z"
1330498682551144455,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border - Transport companies drive snowbirds' vehicles across the Canada-U.S. border and meet them at airports | CBC News
 https://t.co/1RoRcYKRcr","2020-11-22T13:09:40.000Z"
1330497818621059074,"Selfish. Their generation helped get us to the brink and they still don’t care bc they’re entitled. 
New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/NsJZaRTggQ https://t.co/6eJ4mSj7xE","2020-11-22T13:06:14.000Z"
1330497159926607873,"Selfish, stupid, reckless people who endanger themselves and others who could be without a hospital bed because of a lack of them. 
New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News https://t.co/Xf9XRAU1v8","2020-11-22T13:03:37.000Z"
1330497061129687042,"https://t.co/TZpuWwB7yQ","2020-11-22T13:03:13.000Z"
1330496522799247360,"With the provincial government moving Toronto into the Grey or “Lockdown” level of Ontario's tiered COVID-19 restriction framework on Monday, here are some details about what can remain open and options for business owners: https://t.co/nQRVSqIRfq. #COVID19 #SmallBusiness https://t.co/4Kw0JerIUF","2020-11-22T13:01:05.000Z"
1330496365491838977,"Despite soaring COVID-19 infection rates in the U.S. and Canada's advisory not to travel abroad, many snowbirds are determined to head south this winter. Several transport companies have come up with new ways to help snowbirds cross the border.  https://t.co/rjC5TIbIQY","2020-11-22T13:00:27.000Z"
1330494920461852672,"Always a way.... when you need to get away from snow..... it's possible!
#snowflakes #snowbirds #WinterIsComing

https://t.co/AkkZKhorUS","2020-11-22T12:54:43.000Z"
1330494802568368129,"(1/2) It's time to redesign Canada's EI parental leave benefits. Too many are excluded – and it needs to be integrated with childcare. Thanks to @RosaJSaba @TorontoStar for exploring this with @SophMathieu @KateBezanson1 @DHWray and me. https://t.co/kHPvEMbwlS","2020-11-22T12:54:14.000Z"
1330493769939095555,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News https://t.co/uQkbZEZnv9","2020-11-22T12:50:08.000Z"
1330493196745519108,"Shut down your small business, owe a fortune in debt you are responsible for....struggle to make ends meet...But be sure to welcome all the intl travellers bringing Covid into Canada. You cant make this sht up folks....Its criminal negligence
https://t.co/9QfUqj1H2R","2020-11-22T12:47:52.000Z"
1330491035538120707,"When an international border closed for pandemic transmission reasons is really just a suggestion in need of some creative solutions. 

New business ventures help Canadian snowbirds circumvent a closed U.S. land border

https://t.co/Snj3gtuFe1 https://t.co/eCAgIHLaDM","2020-11-22T12:39:16.000Z"
1330479723466559495,"Hey!
Do you need #logo?
If you want check here..
https://t.co/z5z9tX2p5i
#WhereIsKenney #Ethereum #travel #Unlock_GOLIVEINLIFE #investing #sundayvibes #hugsforsykkuno #Lockdown2 #zazavibes #vaccine #Canada #Sweden #coronavirus #California https://t.co/7wkdzcxtEG","2020-11-22T11:54:19.000Z"
1330479338295238656,"Hey!
Do you need #business card?
If you want please check here..
https://t.co/M1vjRpnqzT
#WhereIsKenney #Ethereum #travel #Unlock_GOLIVEINLIFE #investing #sundayvibes #hugsforsykkuno #Lockdown2 #zazavibes #vaccine #Canada #Sweden #coronavirus #California https://t.co/u1gEKVJtbY","2020-11-22T11:52:48.000Z"
1330477173086547968,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/obXhqn4Bsl https://t.co/nDmbpOKyM2","2020-11-22T11:44:11.000Z"
1330469323920580613,"I'm underwhelmed.

#cdnpoli #COVID19 #coronavirus #USA #Pandemic https://t.co/6GWuyAzyyO","2020-11-22T11:13:00.000Z"
1330466811456925696,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border 

https://t.co/aKIenNJLHH","2020-11-22T11:03:01.000Z"
1330466770017284098,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News https://t.co/0s9agbHcH3","2020-11-22T11:02:51.000Z"
1330465069394694146,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/aWUqWl6Vdh ""Despite soaring Covid numbers in US and Canada's do not travel advisory"" these assholes want what they want and fuck anyone else.","2020-11-22T10:56:06.000Z"
1330464598718369799,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/VlaS7HFQo5 https://t.co/dzda0qKbeJ","2020-11-22T10:54:13.000Z"
1330464114653671424,"🤦🏾‍♂️Unbelievable 🤦🏾‍♂️🤦🏾‍♂️ https://t.co/Q4cCC5Ntk9","2020-11-22T10:52:18.000Z"
1330463584590163969,"COVID-19 cases keep surging in Canada as four provinces report new one-day highs https://t.co/kuE2q1iQJE","2020-11-22T10:50:12.000Z"
1330461172143955976,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border
https://t.co/bgUFte3Xmz https://t.co/DtTozAOyqB","2020-11-22T10:40:36.000Z"
1330451776445820929,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border | CBC News - https://t.co/jsO7U5BFDW via @shareaholic","2020-11-22T10:03:16.000Z"
1330450342325186561,"If Canadian snowbirds are will go through all these hoops to vacation down south this winter, maybe Canadian DMOs can think of some innovative ideas to get them to vacation in Canada too?  #ElevatingCanada @TIAC_AITC #ExploreCanada
https://t.co/iowCrFx3OT","2020-11-22T09:57:34.000Z"
1330448068001615873,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/IpXZe7r0M8 https://t.co/CXJV1QrDw9","2020-11-22T09:48:32.000Z"
1330447747871367169,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/UDKAVPoG27 https://t.co/NMTT7Y3ruM","2020-11-22T09:47:16.000Z"
1330446702629842945,"I won't be joining the migration this year.

https://t.co/fa1HgWmQWP","2020-11-22T09:43:07.000Z"
1330446485134188545,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/5m4njrRCcw https://t.co/Wsrq8JZSDj","2020-11-22T09:42:15.000Z"
1330446276786319361,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/B94S2tziQY","2020-11-22T09:41:25.000Z"
1330444425789468673,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/gpvDPmfbqp","2020-11-22T09:34:04.000Z"
1330443412470984705,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/6SZt4x5Tcf - @CBCNews","2020-11-22T09:30:02.000Z"
1330440657224294402,"Cambridge entrepreneur helps snowbirds get cars across border - by helicopter https://t.co/i4XOohFYJc https://t.co/xEyb6NFiHe","2020-11-22T09:19:05.000Z"
1330439159211810818,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/e7MBkA4wrQ","2020-11-22T09:13:08.000Z"
1330438890918961156,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border: Many Canadian snowbirds are determined to head south this winter despite the COVID-19 pandemic, but they face hurdles getting… https://t.co/Dlfj3n4x2F #guestpost #lastminutenews #guestpostig https://t.co/4m9XODCbiA","2020-11-22T09:12:04.000Z"
1330437798827094022,"Dr Harkins former Chairman Royal college of Physicians Canada declares that response to covid-19 is ridiculous! Business should re-open, testing stopped and VitD used for lung disorders. Masks useless!THIS is a Meeting Recorded in EDMONTON https://t.co/B5RNFnVcKa via @YouTube","2020-11-22T09:07:44.000Z"
1330437515401170945,"New business ventures help Canadian snowbirds circumvent a closed U.S. land border https://t.co/4YUMytVsUG","2020-11-22T09:06:36.000Z"
1330436510353678337,"via @PerilofAfrica New business ventures help Canadian snowbirds circumvent a closed U.S. land border: Many Canadian snowbirds are determined to head south this winter despite the COVID-19 pandemic, but they face hurdles getting their vehicles across a… https://t.co/BoGW8ydDXh https://t.co/eH1Rp1cKFe","2020-11-22T09:02:37.000Z"
1330435038249431043,"⭐ #Amel_Benmann • U.S. reports record 187,833 new Covid cases as CDC warns against Thanksgiving travel #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/DdqGRoiby3","2020-11-22T08:56:46.000Z"
1330435034969411591,"⭐ #Amel_Benmann • FDA authorizes Regeneron's Covid treatment, taken by Trump, for emergency use #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/6mNNVHWJuV","2020-11-22T08:56:45.000Z"
1330435031853129729,"⭐ #Amel_Benmann • U.S. reports nearly 200,000 new coronavirus cases as more than 1,500 people die daily #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/9TfhixlEUj","2020-11-22T08:56:44.000Z"
1330435029013573633,"⭐ #Amel_Benmann • Investors finally reward General Motors' shift to EVs even as it cuts emerging mobility plans #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/eMttscqH72","2020-11-22T08:56:43.000Z"
1330435024106246145,"⭐ #Amel_Benmann • Singapore-Hong Kong travel bubble delayed amid rise in Hong Kong's coronavirus cases #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/dsOSkIq6xd","2020-11-22T08:56:42.000Z"
1330435022239768576,"⭐ #Amel_Benmann • U.S. could ‘see another 100,000 deaths by Inauguration Day’ from Covid, doctor says #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/bX2gLarTg9","2020-11-22T08:56:42.000Z"
1330435013779841025,"⭐ #Amel_Benmann • Five U.S. agencies have started telling employees they could get Covid vaccine shots in as little as 8 weeks #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/viclY27SKv","2020-11-22T08:56:40.000Z"
1330435010512510977,"⭐ #Amel_Benmann • GOP senator in Pfizer trial urges trust in Covid vaccines: 'This is how we bring an end to this pandemic'  #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/nadbJQAEYH","2020-11-22T08:56:39.000Z"
1330435007475822592,"⭐ #Amel_Benmann • Covid reinfection 'highly unlikely' for at least six months, Oxford study says #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/INVVDEOOk8","2020-11-22T08:56:38.000Z"
1330435003545759745,"⭐ #Amel_Benmann • Gene experts claim they identified human genes that can protect against Covid-19 #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/AqCWBhf9SJ","2020-11-22T08:56:37.000Z"
1330434999871545344,"⭐ #Amel_Benmann • Trump administration ready to distribute Covid vaccines if approved, 'Warp Speed' advisor says #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/BTUNnQM7gM","2020-11-22T08:56:36.000Z"
1330434993995341824,"⭐ #Amel_Benmann • Dr. Scott Gottlieb: Schools should be 'the last thing' shut down due to rising Covid cases #Business #Toronto #SantaMonica #Canada #USA ... https://t.co/2emx03ri6s","2020-11-22T08:56:35.000Z"
1330427018115239937,"OPINION | Sask.'s latest COVID-19 restrictions are contrary and illogical, and put business ahead of lives | CBC News https://t.co/P8a5tWGa1O #skpoli","2020-11-22T08:24:53.000Z"
1330410833323560960,"@_osquared Mostly business-related, I'm sure, but I wonder if the spike in coronavirus cases in Toronto, combined with border-crossing laws meaning no 'home' games, was a concern with Serge.","2020-11-22T07:20:35.000Z"
1330405257256591361,"https://t.co/hBtWo05kgL","2020-11-22T06:58:25.000Z"
1330398889208373250,"PLEASE share this🤲and have a look.  I am having a huge sale between 20-60% off everything

Canada is going into another lock down and this business is our only way to survive because Covid stopped my husbands work😭 Hard times

Please make Dua for us!

https://t.co/7rPr2dup5w https://t.co/RetaWD7UWs","2020-11-22T06:33:07.000Z"
1330397937889910786,"@dodle @dockaurG In Ontario the PCR Covid test cycle amplification is 38-45 .. Anything over 35 is dead nucleotides not an illness..  these fake “cases “ are being used for continued lockdowns, business shutdowns and forced masking.. and future mandated vaccines..
https://t.co/BTMQZNhXOg","2020-11-22T06:29:20.000Z"
1330374958430777351,"@hewlands @fatimabsyed @TorontoStar @fordnation No, they're not.

They're not a grocery store, a hardware store, or a pharmacy, nor do they sell those things.

They could choose to offer curbside, but so can small business. Otherwise, they closed tomorrow evening: https://t.co/PVft71lhGJ","2020-11-22T04:58:01.000Z"
1330374585590501376,"Vancouver COVID-19 drug developer, UBC spin-off company, AbCellera looks to raise US$200-million in Nasdaq public listing /via @globeandmail https://t.co/kF0IVNrPqO","2020-11-22T04:56:33.000Z"
1330364242353152002,"Just a few hundred kilometers to NYC, but sure, let them in. What can go more wrong than screwing over our year?!:. 
#COVID19Canada 

 https://t.co/5pGPAO6MtK","2020-11-22T04:15:27.000Z"
1330361883434643462,"trust government covid analysis &amp; recommendations-don't, small business limited to near shut down, yet Costco &amp; WalMart shoppers right in your face, at least in metro Vancouver","2020-11-22T04:06:04.000Z"
1330358894477017089,"@VancouverSun https://t.co/vwz17WofEV","2020-11-22T03:54:11.000Z"
1330355396586967044,"@NEWS1130 Vancouver is going to be a ghost town once the dust settles from Covid. Big business pulling out as everyone will work from home. The buildings will be full of low income housing. The downtown that we know will be completely different in 10 years, and not in a good way!","2020-11-22T03:40:18.000Z"
1330355142751752192,"Everday people are under threat of a secondary lockdown, and this is going on?  #cndpoli #bcpoli

Majority of travellers entering Canada during COVID-19 given OK to not quarantine | CBC News https://t.co/LHFDaNZXOA","2020-11-22T03:39:17.000Z"
1330349030694645761,"One Gatineau brewpub says they've lost a big chunk of business to restaurants on the other side of the river. https://t.co/EvjlAY0m9C #ottnews","2020-11-22T03:15:00.000Z"
1330328905992048641,"Ontario reports new one-day high of 1,588 new 19 cases of COVID-19 https://t.co/tXY0pOxyQz via @TorontoStar","2020-11-22T01:55:02.000Z"
1330322685935673346,"@ErwinNotIrwin @whatsthediff2 @CMOH_Alberta It has done nothing in Ontario except bankrupt small business...you really want that for AB?  There are 106 acute care hospitals, 8,815 acute care beds and 27,774 continuing care beds in AB.  Did the health care crisis exist prior to Covid?","2020-11-22T01:30:19.000Z"
1330320157940604928,"FFS - @JohnTory any @epdevilla.are the most destructive things to happen to Toronto since it was originally founded. Their anti-business stance is articulately troubling &amp; will result in the destruction of everything that makes Toronto special 

https://t.co/ckbTGNbIlZ","2020-11-22T01:20:16.000Z"
1330320028290355200,"""Get Out! - Go Get a Warrant!"" - Business Owners in Buffalo, New York Stand Up to Cuomo's Covid Orders, Kick Out Sheriff and ""Health Inspector"" (VIDEO) https://t.co/SHRjNne8sz via @gatewaypundit 

Mask mandate in BC Canada. Announced Nov 19/20. In force Nov 20/20. Wake up!","2020-11-22T01:19:45.000Z"
1330316400448122880,"@CFIB I'm no doctor, but I think this might be more of a threat to Canadians health: More than 5 million arrivals to Canada allowed to skip 14 day quarantine since we ""closed"" our borders.
https://t.co/W01SnEcKK3","2020-11-22T01:05:20.000Z"
1330312585137295361,"Surviving the lean months: how 2 Montreal business owners are coping with the COVID shutdown

Restaurant and gym owners are taking small steps to cope with big losses during the holiday season

#COVIDCanada
#pandemic
#Pandemie

https://t.co/fTvJ3jt8oa","2020-11-22T00:50:10.000Z"
1330307337563877377,"@peterdaou Ouch. And apparently many Canadians are planning to travel to the snowbird homes too. https://t.co/uI8w089KnK","2020-11-22T00:29:19.000Z"
1330302586424074245,"@Mikeggibbs Yup...Ontario...open for business and Covid spike I see😡🤬","2020-11-22T00:10:27.000Z"
1330302115995115524,"@fordnation liars liars liars....stop getting tested...covid cases do not occupy hospital...no treatment in canada one was banned..not about our health. If you have a small business stay opened..government will not save you #stayopen","2020-11-22T00:08:34.000Z"
1330299291638910976,"@jeffsamsonow The Pandemic is Black Friday for Canadian billionaires. Unemployment brings cheap labor and small business cannot compete. https://t.co/hpjqnFR1bn","2020-11-21T23:57:21.000Z"
1330294178312581131,"@PaulTaylorTO @Stekeste @CTV_PowerPlay @gmacofglebe @GregWeston30 https://t.co/nDV33UAtL9","2020-11-21T23:37:02.000Z"
1330291272230297605,"@realDonaldTrump Your first sentence is not true. Here are non-US stories you can read:
https://t.co/ukPQidU4di
https://t.co/fGpqKkgoIU
https://t.co/di1vYwkQfz
https://t.co/dC1UM6gOdI
https://t.co/vWhSNIkSQn","2020-11-21T23:25:29.000Z"
1330285036436852736,"@temasmith Hi there, please note that the provincial government is the lead for all COVID-19 testing in Ontario. To report a business that is not complying with physical distancing, please contact 311.","2020-11-21T23:00:42.000Z"
1330283349873717250,"@Michael48165749 @DPWIMM @realDonaldTrump Leading health expert in Canada said Covid-19 is a scam. They want to do lock downs so all small business go bankrupt and all of the wealth gets transferred back to the extremely wealthy and we become slaves. Get forced injections and are prevented from polluting their planet.","2020-11-21T22:54:00.000Z"
